Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC
0.5876288659793815,0.3050847457627119,0.5298013245033113,0.5259259259259259,0.5816326530612245,0.2857142857142857,0.5882352941176471,0.4930555555555556,0.5846153846153846,0.29508196721311475,0.5574912891986062,0.5089605734767025,0.48653730362595204,0.33943499247530334
0.6292134831460674,0.3373493975903614,0.5126050420168067,0.4779874213836478,0.5544554455445545,0.42424242424242425,0.5304347826086957,0.48717948717948717,0.5894736842105263,0.37583892617449666,0.5213675213675214,0.48253968253968255,0.4923049535730567,0.33016111730191317
0.5752688172043011,0.2857142857142857,0.4878048780487805,0.5179856115107914,0.5572916666666666,0.3333333333333333,0.4878048780487805,0.4931506849315068,0.5661375661375662,0.3076923076923077,0.4878048780487805,0.5052631578947369,0.46672447744334783,0.30449878045902246
0.5967741935483871,0.2077922077922078,0.5317460317460317,0.4697986577181208,0.5336538461538461,0.2857142857142857,0.5317460317460317,0.47297297297297297,0.5634517766497462,0.24060150375939848,0.5317460317460317,0.4713804713804714,0.451794945883912,0.2937207872365534
0.660377358490566,0.34615384615384615,0.5035460992907801,0.5375,0.5357142857142857,0.4153846153846154,0.5772357723577236,0.5584415584415584,0.5915492957746479,0.3776223776223776,0.5378787878787878,0.5477707006369427,0.513705290478189,0.367464513941522
