Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC
0.6108374384236454,0.2727272727272727,0.5671641791044776,0.5510204081632653,0.6019417475728155,0.29411764705882354,0.5671641791044776,0.5472972972972973,0.6063569682151589,0.2830188679245283,0.5671641791044776,0.5491525423728814,0.5014231394042616,0.36478717697628976
0.65,0.20618556701030927,0.49586776859504134,0.5206611570247934,0.6046511627906976,0.39215686274509803,0.5263157894736842,0.39622641509433965,0.6265060240963856,0.2702702702702703,0.5106382978723404,0.45,0.46435364805974905,0.3187520753892975
0.5939086294416244,0.22666666666666666,0.5309734513274337,0.5324675324675324,0.582089552238806,0.29310344827586204,0.48,0.5290322580645161,0.5879396984924623,0.2556390977443609,0.5042016806722689,0.5307443365695793,0.4696312033696678,0.3207195385956207
0.6103896103896104,0.21739130434782608,0.61,0.5217391304347826,0.6527777777777778,0.21739130434782608,0.488,0.5562913907284768,0.6308724832214765,0.21739130434782608,0.5422222222222223,0.5384615384615384,0.48223688706326584,0.3518875063026325
0.6779661016949152,0.3050847457627119,0.5932203389830508,0.5380434782608695,0.6060606060606061,0.3103448275862069,0.5555555555555556,0.6346153846153846,0.64,0.3076923076923077,0.5737704918032787,0.5823529411764706,0.5259539351680143,0.402043000665313
