Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC
0.6596858638743456,0.16393442622950818,0.48484848484848486,0.5819672131147541,0.6116504854368932,0.19607843137254902,0.5970149253731343,0.4797297297297297,0.6347607052896725,0.17857142857142858,0.5351170568561873,0.5259259259259259,0.4685937791608036,0.34831070987417734
0.6698564593301436,0.21794871794871795,0.4957983193277311,0.5639097744360902,0.6511627906976745,0.3333333333333333,0.5175438596491229,0.4716981132075472,0.660377358490566,0.26356589147286824,0.5064377682403434,0.5136986301369864,0.486019912085191,0.3552036104410805
0.6927374301675978,0.3076923076923077,0.46715328467153283,0.5730994152046783,0.6169154228855721,0.27586206896551724,0.512,0.632258064516129,0.6526315789473685,0.2909090909090909,0.48854961832061067,0.6012269938650306,0.5083293205105252,0.38639918541727575
0.6588785046728972,0.1836734693877551,0.4961832061068702,0.6111111111111112,0.6527777777777778,0.1956521739130435,0.52,0.5827814569536424,0.6558139534883721,0.18947368421052632,0.5078125,0.5966101694915255,0.48742757679760595,0.3768147766872945
0.7071823204419889,0.34,0.5102040816326531,0.6,0.6464646464646465,0.29310344827586204,0.5952380952380952,0.6153846153846154,0.6754617414248021,0.3148148148148148,0.5494505494505495,0.6075949367088608,0.5368305105997568,0.424467890542103
