Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC
0.8450704225352113,0.6666666666666666,0.8473282442748091,0.8260869565217391,0.8737864077669902,0.7450980392156863,0.8283582089552238,0.7702702702702703,0.8591885441527446,0.7037037037037037,0.8377358490566038,0.7972027972027972,0.7994577235289623,0.7488731577327207
0.8636363636363636,0.6271186440677966,0.8303571428571429,0.8175675675675675,0.8837209302325582,0.7254901960784313,0.8157894736842105,0.7610062893081762,0.8735632183908046,0.6727272727272727,0.8230088495575221,0.7882736156351792,0.7893932390776947,0.7413472309070854
0.8781725888324873,0.7096774193548387,0.8771929824561403,0.7831325301204819,0.8606965174129353,0.7586206896551724,0.8,0.8387096774193549,0.8693467336683417,0.7333333333333333,0.8368200836820083,0.8099688473520249,0.812367249508927,0.7613496400018697
0.8803827751196173,0.6538461538461539,0.7938931297709924,0.8082191780821918,0.8518518518518519,0.7391304347826086,0.832,0.7814569536423841,0.8658823529411764,0.6938775510204082,0.8125,0.7946127946127947,0.7917181746435947,0.741175560278358
0.8571428571428571,0.8301886792452831,0.907563025210084,0.7914110429447853,0.8787878787878788,0.7586206896551724,0.8571428571428571,0.8269230769230769,0.8678304239401496,0.7927927927927928,0.8816326530612245,0.8087774294670846,0.8377583248153129,0.7832645062840925
