Precision_C0,Precision_C1,Precision_C2,Precision_C3,Recall_C0,Recall_C1,Recall_C2,Recall_C3,F1_C0,F1_C1,F1_C2,F1_C3,Macro_F1,MCC
0.40822784810126583,0.0,0.42105263157894735,0.3669724770642202,0.6262135922330098,0.0,0.3582089552238806,0.2702702702702703,0.4942528735632184,0.0,0.3870967741935484,0.311284046692607,0.29815842361234346,0.1108079587326313
0.41379310344827586,0.07142857142857142,0.3082706766917293,0.4803921568627451,0.5581395348837209,0.0196078431372549,0.35964912280701755,0.3081761006289308,0.4752475247524752,0.03076923076923077,0.3319838056680162,0.37547892720306514,0.3033698720981968,0.10131038859464772
0.37017994858611825,0.0,0.35185185185185186,0.4270833333333333,0.7164179104477612,0.0,0.152,0.2645161290322581,0.488135593220339,0.0,0.2122905027932961,0.32669322709163345,0.2567798307763171,0.062487767495684216
0.38626609442060084,1.0,0.3525641025641026,0.3581081081081081,0.4166666666666667,0.021739130434782608,0.44,0.3509933774834437,0.40089086859688194,0.0425531914893617,0.3914590747330961,0.35451505016722407,0.2973545462466409,0.07592098930291408
0.3546099290780142,0.0,0.3411764705882353,0.32558139534883723,0.5050505050505051,0.0,0.4603174603174603,0.1794871794871795,0.4166666666666667,0.0,0.3918918918918919,0.23140495867768596,0.2599908793090612,0.04960274534955103
