,Score,Localization,Dataset_Name,Type
NPM1,0.6007291,Nucleus,Krug_Breast_PD,Proteome
NPM3,0.55504435,Nucleus,Krug_Breast_PD,Proteome
NPTN,-0.15632057,Secretory,Krug_Breast_PD,Proteome
NQO1,0.43675244,Cytosol,Krug_Breast_PD,Proteome
NQO2,0.46065918,Cytosol,Krug_Breast_PD,Proteome
NR3C1,0.27866802,Cytosol,Krug_Breast_PD,Proteome
NRBP1,0.31672952,Cytosol,Krug_Breast_PD,Proteome
NRF1,0.5978852,Nucleus,Krug_Breast_PD,Proteome
NRP1,-0.1696019,Secretory,Krug_Breast_PD,Proteome
NRP2,-0.056577086,Secretory,Krug_Breast_PD,Proteome
NSD1,0.625397,Nucleus,Krug_Breast_PD,Proteome
NSDHL,0.41587427,Secretory,Krug_Breast_PD,Proteome
NSF,-0.46497327,Secretory,Krug_Breast_PD,Proteome
NSFL1C,0.23649722,Cytosol,Krug_Breast_PD,Proteome
NSL1,0.5318772,Nucleus,Krug_Breast_PD,Proteome
NSMAF,-0.1250725,Cytosol,Krug_Breast_PD,Proteome
NSUN4,0.26709118,Mitochondria,Krug_Breast_PD,Proteome
NSUN6,0.391905,Cytosol,Krug_Breast_PD,Proteome
NT5C,0.3390699,Cytosol,Krug_Breast_PD,Proteome
NT5C2,0.0027075468,Cytosol,Krug_Breast_PD,Proteome
NT5C3B,0.22350475,Cytosol,Krug_Breast_PD,Proteome
NT5DC1,0.017740449,Cytosol,Krug_Breast_PD,Proteome
NT5E,0.23376483,Secretory,Krug_Breast_PD,Proteome
NTAN1,0.18373196,Cytosol,Krug_Breast_PD,Proteome
NTHL1,0.4104653,Nucleus,Krug_Breast_PD,Proteome
NTN4,-0.26313686,Secretory,Krug_Breast_PD,Proteome
NUB1,0.13660714,Cytosol,Krug_Breast_PD,Proteome
NUBPL,0.05999862,Mitochondria,Krug_Breast_PD,Proteome
NUDC,0.25957093,Cytosol,Krug_Breast_PD,Proteome
NUDCD1,-0.5222358,Cytosol,Krug_Breast_PD,Proteome
NUDCD2,0.29831085,Cytosol,Krug_Breast_PD,Proteome
NUDCD3,0.31387162,Cytosol,Krug_Breast_PD,Proteome
NUDT1,-0.41884315,Cytosol,Krug_Breast_PD,Proteome
NUDT14,0.3650356,Cytosol,Krug_Breast_PD,Proteome
NUDT15,-0.19164321,Cytosol,Krug_Breast_PD,Proteome
NUDT16,0.42002022,Cytosol,Krug_Breast_PD,Proteome
NUDT2,0.3235874,Cytosol,Krug_Breast_PD,Proteome
NUF2,-0.51034486,Cytosol,Krug_Breast_PD,Proteome
NUMB,-0.33222178,Secretory,Krug_Breast_PD,Proteome
NUP107,0.6140211,Nucleus,Krug_Breast_PD,Proteome
NUP133,0.6050397,Nucleus,Krug_Breast_PD,Proteome
NUP153,0.61805886,Nucleus,Krug_Breast_PD,Proteome
NUP155,0.61531174,Nucleus,Krug_Breast_PD,Proteome
NUP205,0.597267,Nucleus,Krug_Breast_PD,Proteome
NUP210,-0.40369305,Nucleus,Krug_Breast_PD,Proteome
NUP50,0.51693094,Nucleus,Krug_Breast_PD,Proteome
NUP93,0.59645706,Nucleus,Krug_Breast_PD,Proteome
NUP98,0.6148034,Nucleus,Krug_Breast_PD,Proteome
NXF1,0.6169655,Nucleus,Krug_Breast_PD,Proteome
NXT1,0.5899202,Nucleus,Krug_Breast_PD,Proteome
NXT2,0.60549253,Nucleus,Krug_Breast_PD,Proteome
OARD1,0.33693674,Cytosol,Krug_Breast_PD,Proteome
OBSL1,0.07143635,Cytosol,Krug_Breast_PD,Proteome
OCIAD1,0.26988882,Mitochondria,Krug_Breast_PD,Proteome
OCIAD2,0.24149093,Mitochondria,Krug_Breast_PD,Proteome
OCLN,-0.50225943,Secretory,Krug_Breast_PD,Proteome
ODF2,-0.40732127,Mitochondria,Krug_Breast_PD,Proteome
OGFR,0.07276873,Cytosol,Krug_Breast_PD,Proteome
OLA1,0.44132742,Cytosol,Krug_Breast_PD,Proteome
OMA1,-0.5436331,Mitochondria,Krug_Breast_PD,Proteome
OPA1,0.29450092,Mitochondria,Krug_Breast_PD,Proteome
OS9,-0.40611547,Secretory,Krug_Breast_PD,Proteome
OSBPL2,0.11044965,Cytosol,Krug_Breast_PD,Proteome
OSBPL5,0.42991462,Secretory,Krug_Breast_PD,Proteome
OSBPL8,0.46653596,Secretory,Krug_Breast_PD,Proteome
OTUB1,0.4386331,Cytosol,Krug_Breast_PD,Proteome
OTUD5,0.5458547,Nucleus,Krug_Breast_PD,Proteome
OXA1L,-0.5330842,Mitochondria,Krug_Breast_PD,Proteome
OXR1,-0.12746428,Cytosol,Krug_Breast_PD,Proteome
P2RX4,0.41875565,Secretory,Krug_Breast_PD,Proteome
P4HB,-0.5102029,Nucleus,Krug_Breast_PD,Proteome
PAAF1,0.3042778,Cytosol,Krug_Breast_PD,Proteome
PABPC1,0.53367054,Nucleus,Krug_Breast_PD,Proteome
PACSIN2,0.43572122,Cytosol,Krug_Breast_PD,Proteome
PAF1,0.62092996,Nucleus,Krug_Breast_PD,Proteome
PAIP1,-0.14578812,Cytosol,Krug_Breast_PD,Proteome
PAIP2,-0.22239093,Cytosol,Krug_Breast_PD,Proteome
PAIP2B,-0.45759353,Cytosol,Krug_Breast_PD,Proteome
PAK1,-0.34376237,Cytosol,Krug_Breast_PD,Proteome
PAK1IP1,0.5528265,Nucleus,Krug_Breast_PD,Proteome
PAK2,0.44749132,Cytosol,Krug_Breast_PD,Proteome
PALLD,0.14796114,Cytosol,Krug_Breast_PD,Proteome
PAM,-0.20269085,Secretory,Krug_Breast_PD,Proteome
PANK2,0.18054324,Cytosol,Krug_Breast_PD,Proteome
PANK3,0.40945825,Cytosol,Krug_Breast_PD,Proteome
PANK4,0.3491998,Cytosol,Krug_Breast_PD,Proteome
PAPSS2,0.04405522,Cytosol,Krug_Breast_PD,Proteome
PARK7,0.28971243,Cytosol,Krug_Breast_PD,Proteome
PARL,-0.5591966,Mitochondria,Krug_Breast_PD,Proteome
PARP2,0.613248,Nucleus,Krug_Breast_PD,Proteome
PARP4,-0.53795695,Nucleus,Krug_Breast_PD,Proteome
PARVA,0.16720688,Cytosol,Krug_Breast_PD,Proteome
PASK,-0.25050005,Cytosol,Krug_Breast_PD,Proteome
PATL1,-0.34512776,Cytosol,Krug_Breast_PD,Proteome
PATZ1,0.07326488,Nucleus,Krug_Breast_PD,Proteome
PAXBP1,0.6007644,Nucleus,Krug_Breast_PD,Proteome
PBDC1,0.37865025,Cytosol,Krug_Breast_PD,Proteome
PBK,-0.5187684,Cytosol,Krug_Breast_PD,Proteome
PBX2,0.4922286,Nucleus,Krug_Breast_PD,Proteome
PBXIP1,0.4064537,Secretory,Krug_Breast_PD,Proteome
PCDH1,-0.43155718,Secretory,Krug_Breast_PD,Proteome
PCF11,0.6191377,Nucleus,Krug_Breast_PD,Proteome
PCGF5,0.4495342,Nucleus,Krug_Breast_PD,Proteome
PCID2,-0.6160218,Cytosol,Krug_Breast_PD,Proteome
PCMT1,0.29707554,Cytosol,Krug_Breast_PD,Proteome
PCNA,-0.5188033,Cytosol,Krug_Breast_PD,Proteome
PCYOX1,0.0014665009,Secretory,Krug_Breast_PD,Proteome
PCYT2,0.24888742,Cytosol,Krug_Breast_PD,Proteome
PDAP1,-0.266697,Cytosol,Krug_Breast_PD,Proteome
PDCD10,0.22570516,Cytosol,Krug_Breast_PD,Proteome
PDCD11,0.53611636,Nucleus,Krug_Breast_PD,Proteome
PDCD2,0.25942254,Cytosol,Krug_Breast_PD,Proteome
PDCD2L,-0.43218303,Cytosol,Krug_Breast_PD,Proteome
PDCL3,0.26132932,Cytosol,Krug_Breast_PD,Proteome
PDE5A,0.15524174,Cytosol,Krug_Breast_PD,Proteome
PDE6D,0.43700433,Cytosol,Krug_Breast_PD,Proteome
PDHX,-0.5188701,Secretory,Krug_Breast_PD,Proteome
PDK1,-0.5021594,Mitochondria,Krug_Breast_PD,Proteome
PDLIM5,0.12708662,Cytosol,Krug_Breast_PD,Proteome
PDS5A,0.6154437,Nucleus,Krug_Breast_PD,Proteome
PDS5B,0.5645033,Nucleus,Krug_Breast_PD,Proteome
PDSS2,-0.3691266,Mitochondria,Krug_Breast_PD,Proteome
PDZD8,0.44228318,Secretory,Krug_Breast_PD,Proteome
PEBP1,0.31391588,Cytosol,Krug_Breast_PD,Proteome
PEPD,0.44304356,Cytosol,Krug_Breast_PD,Proteome
PEX13,0.4269117,Secretory,Krug_Breast_PD,Proteome
PEX14,0.45997918,Secretory,Krug_Breast_PD,Proteome
PEX19,0.30954334,Cytosol,Krug_Breast_PD,Proteome
PEX6,-0.5266611,Secretory,Krug_Breast_PD,Proteome
PFAS,0.26573345,Cytosol,Krug_Breast_PD,Proteome
PFDN1,0.39221504,Cytosol,Krug_Breast_PD,Proteome
PFDN2,-0.23768973,Cytosol,Krug_Breast_PD,Proteome
PFDN5,0.13687475,Cytosol,Krug_Breast_PD,Proteome
PFDN6,-0.11277566,Cytosol,Krug_Breast_PD,Proteome
PFKFB2,0.4392527,Cytosol,Krug_Breast_PD,Proteome
PFKL,-0.045635432,Cytosol,Krug_Breast_PD,Proteome
PFN1,0.31682363,Cytosol,Krug_Breast_PD,Proteome
PFN2,0.012175439,Cytosol,Krug_Breast_PD,Proteome
PGAM1,0.35030437,Cytosol,Krug_Breast_PD,Proteome
PGAM5,0.20579714,Mitochondria,Krug_Breast_PD,Proteome
PGK1,0.27401012,Cytosol,Krug_Breast_PD,Proteome
PGM1,0.32329077,Cytosol,Krug_Breast_PD,Proteome
PGM2,0.32964185,Cytosol,Krug_Breast_PD,Proteome
PGM2L1,0.036199864,Cytosol,Krug_Breast_PD,Proteome
PGM3,0.43834707,Cytosol,Krug_Breast_PD,Proteome
PGP,0.1825419,Cytosol,Krug_Breast_PD,Proteome
PGRMC1,0.45552218,Secretory,Krug_Breast_PD,Proteome
PGRMC2,0.44895944,Secretory,Krug_Breast_PD,Proteome
PHACTR2,-0.32036898,Cytosol,Krug_Breast_PD,Proteome
PHACTR4,0.4381218,Cytosol,Krug_Breast_PD,Proteome
PHB2,0.25414515,Mitochondria,Krug_Breast_PD,Proteome
PHF2,0.5408185,Nucleus,Krug_Breast_PD,Proteome
PHGDH,-0.13058676,Cytosol,Krug_Breast_PD,Proteome
PHIP,0.55771345,Nucleus,Krug_Breast_PD,Proteome
PHKA1,0.45382696,Cytosol,Krug_Breast_PD,Proteome
PHKB,0.45601472,Cytosol,Krug_Breast_PD,Proteome
PHKG2,0.4586433,Cytosol,Krug_Breast_PD,Proteome
PHPT1,0.29190388,Cytosol,Krug_Breast_PD,Proteome
PHYH,-0.49621558,Secretory,Krug_Breast_PD,Proteome
PHYKPL,0.3850306,Cytosol,Krug_Breast_PD,Proteome
PI4K2A,0.457974,Secretory,Krug_Breast_PD,Proteome
PI4K2B,0.46009842,Secretory,Krug_Breast_PD,Proteome
PI4KB,-0.41779435,Cytosol,Krug_Breast_PD,Proteome
PIGK,0.41478297,Secretory,Krug_Breast_PD,Proteome
PIGU,0.4550808,Secretory,Krug_Breast_PD,Proteome
PIH1D1,0.17079867,Cytosol,Krug_Breast_PD,Proteome
PIK3CA,0.3515463,Cytosol,Krug_Breast_PD,Proteome
PIN4,0.22752066,Cytosol,Krug_Breast_PD,Proteome
PIP5K1A,-0.6833153,Secretory,Krug_Breast_PD,Proteome
PIR,-0.17274022,Cytosol,Krug_Breast_PD,Proteome
PISD,-0.27948454,Mitochondria,Krug_Breast_PD,Proteome
PITPNA,0.36187872,Cytosol,Krug_Breast_PD,Proteome
PITPNB,0.30552256,Cytosol,Krug_Breast_PD,Proteome
PKM,0.3057809,Cytosol,Krug_Breast_PD,Proteome
PKNOX1,0.5687912,Nucleus,Krug_Breast_PD,Proteome
PKP2,-0.5181539,Mitochondria,Krug_Breast_PD,Proteome
PKP4,-0.20831996,Mitochondria,Krug_Breast_PD,Proteome
PLA2G12A,-0.48648623,Secretory,Krug_Breast_PD,Proteome
PLAA,-0.13009384,Cytosol,Krug_Breast_PD,Proteome
PLAUR,0.26871666,Secretory,Krug_Breast_PD,Proteome
PLCB3,0.083100155,Cytosol,Krug_Breast_PD,Proteome
PLCD1,-0.25551435,Secretory,Krug_Breast_PD,Proteome
PLCD3,-0.25479138,Secretory,Krug_Breast_PD,Proteome
PLCG1,-0.023167672,Cytosol,Krug_Breast_PD,Proteome
PLD1,0.17826733,Secretory,Krug_Breast_PD,Proteome
PLEKHA2,0.22641934,Cytosol,Krug_Breast_PD,Proteome
PLGRKT,-0.54173356,Mitochondria,Krug_Breast_PD,Proteome
PLRG1,0.61057764,Nucleus,Krug_Breast_PD,Proteome
PLS3,0.09382306,Cytosol,Krug_Breast_PD,Proteome
PLSCR1,-0.0088433735,Secretory,Krug_Breast_PD,Proteome
PLXNA1,0.2669183,Secretory,Krug_Breast_PD,Proteome
PLXNA3,-0.23305407,Secretory,Krug_Breast_PD,Proteome
PLXNB2,0.24648196,Secretory,Krug_Breast_PD,Proteome
PLXND1,-0.027663382,Secretory,Krug_Breast_PD,Proteome
PM20D2,-0.4048212,Cytosol,Krug_Breast_PD,Proteome
PMM1,0.13408227,Cytosol,Krug_Breast_PD,Proteome
PMM2,0.41871342,Cytosol,Krug_Breast_PD,Proteome
PMVK,0.34347582,Cytosol,Krug_Breast_PD,Proteome
PNKD,-0.5749341,Mitochondria,Krug_Breast_PD,Proteome
PNN,0.59170735,Nucleus,Krug_Breast_PD,Proteome
PNPLA6,0.44737804,Secretory,Krug_Breast_PD,Proteome
PNPLA8,0.29062974,Mitochondria,Krug_Breast_PD,Proteome
PNPO,0.27617583,Cytosol,Krug_Breast_PD,Proteome
PODXL,0.18986414,Secretory,Krug_Breast_PD,Proteome
POGZ,0.60476816,Nucleus,Krug_Breast_PD,Proteome
POLR1A,0.53504914,Nucleus,Krug_Breast_PD,Proteome
POLR1E,0.5919393,Nucleus,Krug_Breast_PD,Proteome
POLR2A,0.6207166,Nucleus,Krug_Breast_PD,Proteome
POLR3B,0.34098563,Nucleus,Krug_Breast_PD,Proteome
POLRMT,-0.491559,Secretory,Krug_Breast_PD,Proteome
POM121C,-0.51132566,Nucleus,Krug_Breast_PD,Proteome
POMK,-0.5209724,Secretory,Krug_Breast_PD,Proteome
PON2,-0.21435136,Secretory,Krug_Breast_PD,Proteome
POP1,0.5214073,Nucleus,Krug_Breast_PD,Proteome
POP4,0.60441345,Nucleus,Krug_Breast_PD,Proteome
POR,0.4026775,Secretory,Krug_Breast_PD,Proteome
PPA1,0.069135904,Cytosol,Krug_Breast_PD,Proteome
PPAT,-0.25763306,Cytosol,Krug_Breast_PD,Proteome
PPCS,0.38066548,Cytosol,Krug_Breast_PD,Proteome
PPHLN1,0.47405887,Nucleus,Krug_Breast_PD,Proteome
PPIA,0.44715887,Cytosol,Krug_Breast_PD,Proteome
PPID,-0.0063485964,Cytosol,Krug_Breast_PD,Proteome
PPIL2,0.59805197,Nucleus,Krug_Breast_PD,Proteome
PPIL3,0.4057966,Cytosol,Krug_Breast_PD,Proteome
PPIP5K2,0.19048278,Cytosol,Krug_Breast_PD,Proteome
PPM1A,0.34164175,Cytosol,Krug_Breast_PD,Proteome
PPM1B,0.45321023,Cytosol,Krug_Breast_PD,Proteome
PPM1F,0.22140506,Cytosol,Krug_Breast_PD,Proteome
PPM1H,0.19519414,Cytosol,Krug_Breast_PD,Proteome
PPME1,-0.20228025,Cytosol,Krug_Breast_PD,Proteome
PPP1CB,0.11340427,Cytosol,Krug_Breast_PD,Proteome
PPP1R11,0.30598527,Cytosol,Krug_Breast_PD,Proteome
PPP1R14B,0.074009754,Cytosol,Krug_Breast_PD,Proteome
PPP1R2,0.30250758,Cytosol,Krug_Breast_PD,Proteome
PPP1R7,0.41090944,Cytosol,Krug_Breast_PD,Proteome
PPP2R1A,0.36416277,Cytosol,Krug_Breast_PD,Proteome
PPP2R1B,-0.48076892,Cytosol,Krug_Breast_PD,Proteome
PPP2R2A,0.32565805,Cytosol,Krug_Breast_PD,Proteome
PPP2R3A,-0.04322732,Cytosol,Krug_Breast_PD,Proteome
PPP2R5C,-0.46143368,Cytosol,Krug_Breast_PD,Proteome
PPP2R5D,-0.111217715,Cytosol,Krug_Breast_PD,Proteome
PPP3CB,0.3563151,Cytosol,Krug_Breast_PD,Proteome
PPP4C,-0.44599867,Cytosol,Krug_Breast_PD,Proteome
PPP4R1,0.35468355,Cytosol,Krug_Breast_PD,Proteome
PPP5C,0.22037748,Cytosol,Krug_Breast_PD,Proteome
PPP6R1,0.03094703,Cytosol,Krug_Breast_PD,Proteome
PRDM15,-0.52448124,Nucleus,Krug_Breast_PD,Proteome
PRDM2,0.4433739,Nucleus,Krug_Breast_PD,Proteome
PRDX1,0.3825749,Cytosol,Krug_Breast_PD,Proteome
PRDX6,0.3451797,Cytosol,Krug_Breast_PD,Proteome
PREB,0.46733087,Secretory,Krug_Breast_PD,Proteome
PREP,0.2781143,Cytosol,Krug_Breast_PD,Proteome
PREPL,0.39107567,Cytosol,Krug_Breast_PD,Proteome
PRKAB1,0.39856443,Cytosol,Krug_Breast_PD,Proteome
PRKAB2,0.103352755,Cytosol,Krug_Breast_PD,Proteome
PRKAR1B,-0.07113677,Cytosol,Krug_Breast_PD,Proteome
PRKCA,0.09047132,Cytosol,Krug_Breast_PD,Proteome
PRKD2,0.1801034,Cytosol,Krug_Breast_PD,Proteome
PRKRA,-0.45195845,Nucleus,Krug_Breast_PD,Proteome
PRMT3,-0.19169153,Cytosol,Krug_Breast_PD,Proteome
PRMT5,0.11668072,Cytosol,Krug_Breast_PD,Proteome
PRNP,0.3874514,Secretory,Krug_Breast_PD,Proteome
PRPF19,0.6164913,Nucleus,Krug_Breast_PD,Proteome
PRPF31,0.60228795,Nucleus,Krug_Breast_PD,Proteome
PRPF38A,0.6174922,Nucleus,Krug_Breast_PD,Proteome
PRPF40A,0.6110552,Nucleus,Krug_Breast_PD,Proteome
PRPS2,-0.21584696,Cytosol,Krug_Breast_PD,Proteome
PRTFDC1,-0.1824663,Cytosol,Krug_Breast_PD,Proteome
PSMA1,0.3864581,Cytosol,Krug_Breast_PD,Proteome
PSMA3,0.3837146,Cytosol,Krug_Breast_PD,Proteome
PSMA4,0.39251563,Cytosol,Krug_Breast_PD,Proteome
PSMA5,0.38982704,Cytosol,Krug_Breast_PD,Proteome
PSMA6,0.3839071,Cytosol,Krug_Breast_PD,Proteome
PSMA7,0.38367346,Cytosol,Krug_Breast_PD,Proteome
PSMB2,0.38414472,Cytosol,Krug_Breast_PD,Proteome
PSMB4,0.37351552,Cytosol,Krug_Breast_PD,Proteome
PSMB5,0.46155563,Cytosol,Krug_Breast_PD,Proteome
PSMB7,0.40349227,Cytosol,Krug_Breast_PD,Proteome
PSMC1,0.22622196,Cytosol,Krug_Breast_PD,Proteome
PSMC2,0.27568153,Cytosol,Krug_Breast_PD,Proteome
PSMC3,0.36307412,Cytosol,Krug_Breast_PD,Proteome
PSMC4,0.30634695,Cytosol,Krug_Breast_PD,Proteome
PSMC5,0.34798327,Cytosol,Krug_Breast_PD,Proteome
PSMD1,0.22601199,Cytosol,Krug_Breast_PD,Proteome
PSMD11,0.28671548,Cytosol,Krug_Breast_PD,Proteome
PSMD12,0.27003393,Cytosol,Krug_Breast_PD,Proteome
PSMD13,0.23510087,Cytosol,Krug_Breast_PD,Proteome
PSMD14,0.300083,Cytosol,Krug_Breast_PD,Proteome
PSMD2,0.22273307,Cytosol,Krug_Breast_PD,Proteome
PSMD3,0.20915626,Cytosol,Krug_Breast_PD,Proteome
PSMD7,0.23421511,Cytosol,Krug_Breast_PD,Proteome
PSMD8,0.2397053,Cytosol,Krug_Breast_PD,Proteome
PSMD9,0.4101837,Cytosol,Krug_Breast_PD,Proteome
PSME4,-0.014418269,Cytosol,Krug_Breast_PD,Proteome
PSMG1,-0.377152,Cytosol,Krug_Breast_PD,Proteome
PSMG4,0.055950146,Cytosol,Krug_Breast_PD,Proteome
PSPC1,0.5850818,Nucleus,Krug_Breast_PD,Proteome
PTDSS1,0.41293484,Secretory,Krug_Breast_PD,Proteome
PTGES2,0.2851822,Mitochondria,Krug_Breast_PD,Proteome
PTGES3,0.011252076,Cytosol,Krug_Breast_PD,Proteome
PTGFRN,0.25400597,Secretory,Krug_Breast_PD,Proteome
PTGR1,0.3532896,Cytosol,Krug_Breast_PD,Proteome
PTK7,0.065745965,Secretory,Krug_Breast_PD,Proteome
PTP4A2,0.26976287,Cytosol,Krug_Breast_PD,Proteome
PTPMT1,0.26958412,Mitochondria,Krug_Breast_PD,Proteome
PTPN1,0.37735766,Secretory,Krug_Breast_PD,Proteome
PTPN11,0.3277725,Cytosol,Krug_Breast_PD,Proteome
PTPN12,0.02853075,Cytosol,Krug_Breast_PD,Proteome
PTPN13,-0.35383898,Secretory,Krug_Breast_PD,Proteome
PTPRA,0.35197175,Secretory,Krug_Breast_PD,Proteome
PTPRE,-0.04210076,Secretory,Krug_Breast_PD,Proteome
PTPRF,-0.47199294,Secretory,Krug_Breast_PD,Proteome
PTPRJ,-0.1811296,Secretory,Krug_Breast_PD,Proteome
PTPRK,-0.20816539,Secretory,Krug_Breast_PD,Proteome
PTPRS,-0.306889,Secretory,Krug_Breast_PD,Proteome
PTRH2,0.39252827,Secretory,Krug_Breast_PD,Proteome
PTRHD1,0.4081472,Cytosol,Krug_Breast_PD,Proteome
PTTG1IP,0.44694823,Secretory,Krug_Breast_PD,Proteome
PUS3,0.4344171,Nucleus,Krug_Breast_PD,Proteome
PVR,-0.15903555,Secretory,Krug_Breast_PD,Proteome
PWP2,0.5728457,Nucleus,Krug_Breast_PD,Proteome
PWWP2A,0.44933578,Nucleus,Krug_Breast_PD,Proteome
PXN,0.24151668,Cytosol,Krug_Breast_PD,Proteome
PYCR1,0.244467,Mitochondria,Krug_Breast_PD,Proteome
PYCR2,0.2505083,Mitochondria,Krug_Breast_PD,Proteome
PYGL,0.21682665,Cytosol,Krug_Breast_PD,Proteome
PYGO2,-0.040192492,Nucleus,Krug_Breast_PD,Proteome
PYROXD1,-0.26986697,Cytosol,Krug_Breast_PD,Proteome
QDPR,0.2478406,Cytosol,Krug_Breast_PD,Proteome
QPCTL,0.42514333,Secretory,Krug_Breast_PD,Proteome
QSER1,0.55720973,Nucleus,Krug_Breast_PD,Proteome
QSOX1,-0.34130946,Secretory,Krug_Breast_PD,Proteome
QSOX2,0.1698119,Secretory,Krug_Breast_PD,Proteome
QTRT1,0.15038382,Cytosol,Krug_Breast_PD,Proteome
R3HCC1,0.17717393,Cytosol,Krug_Breast_PD,Proteome
R3HDM2,-0.19681261,Cytosol,Krug_Breast_PD,Proteome
RAB10,0.454909,Secretory,Krug_Breast_PD,Proteome
RAB11FIP5,-0.1917381,Secretory,Krug_Breast_PD,Proteome
RAB12,0.37740365,Secretory,Krug_Breast_PD,Proteome
RAB13,0.4488154,Secretory,Krug_Breast_PD,Proteome
RAB14,0.45586023,Secretory,Krug_Breast_PD,Proteome
RAB18,0.43862662,Secretory,Krug_Breast_PD,Proteome
RAB1A,0.4590395,Secretory,Krug_Breast_PD,Proteome
RAB1B,0.4447204,Secretory,Krug_Breast_PD,Proteome
RAB20,0.21723911,Secretory,Krug_Breast_PD,Proteome
RAB21,0.46688527,Secretory,Krug_Breast_PD,Proteome
RAB22A,0.4670299,Secretory,Krug_Breast_PD,Proteome
RAB23,-0.11373788,Secretory,Krug_Breast_PD,Proteome
RAB24,0.46555883,Secretory,Krug_Breast_PD,Proteome
RAB27A,0.44069123,Secretory,Krug_Breast_PD,Proteome
RAB27B,-0.4693626,Secretory,Krug_Breast_PD,Proteome
RAB2A,0.42502102,Secretory,Krug_Breast_PD,Proteome
RAB2B,0.4501352,Secretory,Krug_Breast_PD,Proteome
RAB30,-0.4429411,Secretory,Krug_Breast_PD,Proteome
RAB31,0.19976322,Secretory,Krug_Breast_PD,Proteome
RAB32,0.38730404,Secretory,Krug_Breast_PD,Proteome
RAB33B,0.44126445,Secretory,Krug_Breast_PD,Proteome
RAB35,0.4629283,Secretory,Krug_Breast_PD,Proteome
RAB43,0.40342775,Secretory,Krug_Breast_PD,Proteome
RAB4A,0.45285398,Secretory,Krug_Breast_PD,Proteome
RAB5A,0.46906087,Secretory,Krug_Breast_PD,Proteome
RAB6A,0.4448479,Secretory,Krug_Breast_PD,Proteome
RAB7A,0.40966785,Secretory,Krug_Breast_PD,Proteome
RAB8A,0.46692708,Secretory,Krug_Breast_PD,Proteome
RAB8B,0.2980874,Secretory,Krug_Breast_PD,Proteome
RAB9A,0.123373464,Secretory,Krug_Breast_PD,Proteome
RABAC1,0.46446368,Secretory,Krug_Breast_PD,Proteome
RABEP1,0.22932124,Cytosol,Krug_Breast_PD,Proteome
RABEPK,0.37643722,Cytosol,Krug_Breast_PD,Proteome
RABGAP1,-0.28829554,Cytosol,Krug_Breast_PD,Proteome
RABGAP1L,-0.25239882,Cytosol,Krug_Breast_PD,Proteome
RABGGTA,0.42734113,Cytosol,Krug_Breast_PD,Proteome
RABGGTB,-0.28568712,Cytosol,Krug_Breast_PD,Proteome
RABIF,0.37165368,Cytosol,Krug_Breast_PD,Proteome
RABL3,-0.46478668,Secretory,Krug_Breast_PD,Proteome
RABL6,0.38453606,Cytosol,Krug_Breast_PD,Proteome
RACGAP1,-0.5844139,Mitochondria,Krug_Breast_PD,Proteome
RAD21,0.60315543,Nucleus,Krug_Breast_PD,Proteome
RAD23A,0.14946571,Cytosol,Krug_Breast_PD,Proteome
RAD23B,0.40340883,Cytosol,Krug_Breast_PD,Proteome
RAI1,0.48443675,Nucleus,Krug_Breast_PD,Proteome
RALA,-0.03632746,Secretory,Krug_Breast_PD,Proteome
RALB,0.0480925,Secretory,Krug_Breast_PD,Proteome
RALGAPA2,0.42277366,Cytosol,Krug_Breast_PD,Proteome
RALGPS2,0.26567265,Cytosol,Krug_Breast_PD,Proteome
RALY,0.6258165,Nucleus,Krug_Breast_PD,Proteome
RAN,-0.061948016,Cytosol,Krug_Breast_PD,Proteome
RANBP1,-0.41447958,Cytosol,Krug_Breast_PD,Proteome
RANBP2,0.60858953,Nucleus,Krug_Breast_PD,Proteome
RANBP3,0.38306177,Nucleus,Krug_Breast_PD,Proteome
RAP1A,-0.026382478,Secretory,Krug_Breast_PD,Proteome
RAP1B,-0.18706216,Secretory,Krug_Breast_PD,Proteome
RAP1GDS1,0.25177366,Cytosol,Krug_Breast_PD,Proteome
RAP2B,0.40673167,Secretory,Krug_Breast_PD,Proteome
RAP2C,0.4173078,Secretory,Krug_Breast_PD,Proteome
RAPH1,0.35260895,Cytosol,Krug_Breast_PD,Proteome
RASA1,0.35019454,Cytosol,Krug_Breast_PD,Proteome
RBBP5,0.6045701,Nucleus,Krug_Breast_PD,Proteome
RBBP8,-0.42255896,Nucleus,Krug_Breast_PD,Proteome
RBBP9,0.38252145,Cytosol,Krug_Breast_PD,Proteome
RBCK1,0.32549894,Cytosol,Krug_Breast_PD,Proteome
RBKS,0.28561756,Cytosol,Krug_Breast_PD,Proteome
RBM12B,0.5714823,Nucleus,Krug_Breast_PD,Proteome
RBM14,0.5882078,Nucleus,Krug_Breast_PD,Proteome
RBM15,0.6213805,Nucleus,Krug_Breast_PD,Proteome
RBM15B,0.55329996,Nucleus,Krug_Breast_PD,Proteome
RBM19,0.5279025,Nucleus,Krug_Breast_PD,Proteome
RBM25,0.60661083,Nucleus,Krug_Breast_PD,Proteome
RBM34,0.48999217,Nucleus,Krug_Breast_PD,Proteome
RBM42,0.61700207,Nucleus,Krug_Breast_PD,Proteome
RBM47,-0.47275668,Nucleus,Krug_Breast_PD,Proteome
RBM5,0.57332575,Nucleus,Krug_Breast_PD,Proteome
